URL,Title
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ea6489f2-9c4e-43ce-892e-a9a700f23355/1,نظام الأنواط العسكرية السعودية ولائحته التنظيمية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/985cf9ba-02ec-4eb1-9e36-a9a700f23514/1,نظام الملابس والتجهيزات العسكرية الفردية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8a12c94e-5a31-45cf-9c57-ac4400be8677/1,نظام خدمة الضباط
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b2a002e4-a3da-474b-9735-a9a700f2386c/1,نظام الوزراء ونواب الوزراء وموظفي المرتبة الممتازة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/859d4e56-627b-4766-a7aa-a9a700f23975/1,نظام التقاعد المدني
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/32f651e6-2976-439c-b418-a9a700f23fb2/1,نظام الخدمة المدنية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/1fe7fe77-d349-4fae-a561-a9a700f23a89/1,نظام مجلس الخدمة المدنية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae482429-33b8-4e3f-a3ae-a9a700f23d5c/1,نظام تبادل المنافع بين نظامي التقاعد المدني والعسكري ونظام التأمينات الإجتماعية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fc9ac74c-fc7d-4456-a0e2-a9a700f23eff/1,النظام الموحد لمد الحماية التأمينية لمواطني دول مجلس التعاون لدول الخليج العربية العاملين في غير دولهم في أي دولة عضو في المجلس
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/896f4986-334b-4c76-b938-ada500eae2eb/1,نظام الانضباط الوظيفي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c1a70c2f-ba99-45ce-9dd8-a9a700f243ef/1,نظام توزيع الأراضي البور
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/37f95015-f360-45be-8f91-a9a700f244c1/1,نظام المؤسسة العامة لتحلية المياه المالحة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/588efd09-dc0d-4491-82e4-a9a700f245f6/1,نظام المحافظة على مصادر المياه
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c440e774-b1d8-42f5-9169-a9a700f24951/1,نظام مياه الصرف الصحي المعالجة وإعادة استخدامها
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/965f24c7-0ddb-4d8f-a658-a9a700f24b24/1,نظام الثروة الحيوانية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e74c8b2e-f6e6-4eaf-ad6d-a9a700f24e39/1,نظام صيد واستثمار وحماية الثروات المائية الحية في المياه الاقليمية للمملكة العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/799f2563-d262-4444-9646-a9a700f24f08/1,نظام البحث العلمي البحري في المناطق البحرية التابِعة للمملكة العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c46966ec-0e03-41a3-96fa-a9a700f250b1/1,نظام (قانون) الحجر الزراعي لدول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae6dac2c-6da4-47fc-b605-a9a700f251c2/1,نظام (قانون) الحجر البيطري لدول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e2263a48-092e-481d-84e5-a9a700f2529e/1,قانون (نظام) الأسمدة ومحسنات التربة الزراعية في دول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/9b79b62a-da9e-4f66-8a7d-a9a700f25369/1,قانون (نظام) المبيدات في دول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a5fa054e-a124-4cce-96a2-a9a700f254a0/1,نظام تربية النحل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/98b1d2e8-4724-439b-af00-a9a700f255ef/1,نظام المناطق البحرية للمملكة العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e37044a1-c673-4e80-af59-a9a700f25663/1,نظام الزراعة العضوية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b8a7e5ff-d9a4-466b-b4b8-a9a700f256e1/1,نظام الأعلاف
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/6f3797d0-fc94-4930-b5e3-a9a700f25744/1,قانون (نظام) الرفق بالحيوان لدول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0761b32-f420-4435-bd2f-a9a700f25a36/1,النظام الأساسي للمجلس الدولي للتمور
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/552d21ef-81c0-4373-bd8a-a9f6016398ef/1,نظام التعامل مع الموارد الوراثية النباتية للأغذية والزراعة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7dd058e6-3f77-4eaa-a069-a9f801447c70/1,نظام مطاحن إنتاج الدقيق
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/57261279-94b7-4ddc-8ad2-abf100d246be/1,نظام المياه
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/63831ff6-63d9-4212-8b54-abf800e146bd/1,نظام البيئة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d113fa79-5ad8-42b1-9955-acfb00a2c7ed/1,نظام الزراعة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/cd3a793a-ab18-4ad3-b28e-ad2e00a7f88f/1,نظام الأرصاد
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/159008ad-198a-4439-b28b-b081009b92c2/1,نظام صندوق التنمية الزراعية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2072c9ff-5a70-444e-91cc-a9a700f26346/1,نظام تركيز مسؤوليات القضاء الشرعي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e143d9d5-1889-45d8-8d99-a9a700f263cd/1,نظام محاكمة الوزراء
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/5535039e-13da-43f6-8f53-a9a700f26485/1,نظام التحكيم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ac892eff-4aa4-4b26-b312-a9a700f2663d/1,نظام هيئة التحقيق والادعاء العام ( نظام النيابة العامة )
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,نظام المرافعات الشرعية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f42655be-79b0-4fd4-bb90-a9a700f26a3e/1,نظام المحاماة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8f1b7079-a5f0-425d-b5e0-a9a700f26b2d/1,نظام الإجراءات الجزائية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/6a8286ec-baea-43ec-ab0d-a9a700f26c94/1,نظام الهيئة العامة للولاية على أموال القاصرين ومن فى حكمهم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ea1765a3-dec3-41a0-a32f-a9a700f26d58/1,نظام القضاء
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/5d3379bd-3547-494e-9fbd-a9a700f26e24/1,نظام ديوان المظالم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4e09c59d-f173-4971-8a38-a9a700f27025/1,نظام مكافحة جرائم الاتجار بالأشخاص
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1,نظام التنفيذ
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f2f7b465-b576-4f47-a8e7-a9a700f27202/1,نظام المرافعات أمام ديوان المظالم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2d3cb83a-0379-4cde-8e0b-a9a700f272bd/1,نظام حماية الطفل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/43c53ab1-1cb3-4d76-ab39-a9f5012d437c/1,النظام الأساسي للهيئة القضائية الاقتصادية لمجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/38334008-3b70-4c6c-b3af-aba3016a8061/1,نظام المحاكم التجارية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/40754577-f250-47f6-8a5a-abf600af7d72/1,نظام التوثيق
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3e368087-7b31-46e7-8005-ada100b8f703/1,نظام التكاليف القضائية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae1d79bf-3716-4bc5-a85e-ada100c8a870/1,نظام التنفيذ أمام ديوان المظالم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1,نظام الأحوال الشخصية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1,نظام المعاملات المدنية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a7d4493b-7c03-4c2d-b3c6-a9a700f275cd/1,نظام الآثار والمتاحف والتراث العمراني
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8161ec24-d5e0-48b4-8392-a9a700f278d8/1,نظام حماية التراث المخطوط في المملكة العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/0f0ebdaa-a50b-4410-9460-abe500b03486/1,نظام صندوق التنمية السياحي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7d777c66-d28b-43de-9305-af23013b1738/1,نظام السياحة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/bbfab460-8fe8-4425-9202-a9a700f27ba7/1,نظام جمعية الكشافة العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/040228ce-9ca5-4666-aab1-a9a700f27c6d/1,النظام الأساسي للاتحادات الرياضية واللجنة الأولمبية العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d805702d-77b9-40d0-92bd-a9a700f27da2/1,نظام أندية السيارات والدراجات النارية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/6c8d5fc7-ce6c-4636-9c72-a9a700f28290/1,نظام الهيئة السعودية للتخصصات الصحية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4c55f487-89fa-4d0f-80f1-a9a700f2835e/1,نظام المختبرات الخاصة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/1169b2b7-4e7d-4775-86b0-a9a700f2841e/1,النظام الصحي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/64e307c5-ac8c-49d8-9174-a9a700f285a0/1,نظام المؤسسات الصحية الخاصة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4943163b-a079-4beb-b544-a9a700f286b1/1,نظام وحدات الإخصاب والأجنة وعلاج العقم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8d68a28a-3ca8-4093-8f53-a9a700f28818/1,نظام تداول بدائل حليب الأم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/81556dde-a88b-460f-b96a-a9a700f288d6/1,النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f1de206c-eef4-4a76-904a-a9a700f2899a/1,نظام مزاولة المهن الصحية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/dd7a7d7d-a92d-431b-9ec3-a9a700f28a46/1,نظام الهيئة العامة للغذاء والدواء
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fad7b0d1-e536-46ea-8202-a9a700f28b03/1,نظام أخلاقيات البحث على المخلوقات الحية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/1b787adb-3b1e-4b69-b04d-a9a700f28ca6/1,نظام المراقبة الصحية في منافذ الدخول
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/107f22b5-81a2-47ee-84bc-a9a700f2907a/1,نظام الرعاية الصحية النفسية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/9167ec51-a011-4a22-b6c3-a9a700f290f8/1,نظام الغذاء
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2682df03-16ab-4d93-b19d-a9a700f2915b/1,نظام منتجات التجميل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/93b6f7f3-1083-46e7-b30e-a9a700f291b0/1,نظام مكافحة التدخين
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/9d240ae2-a709-48ee-ac82-a9ed0119f62d/1,نظام الوقاية من متلازمة العوز المناعي المكتسب (الإيدز) وحقوق المصابين وواجباتهم
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3d191772-e60b-4925-b5e7-aba50097641f/1,نظام المنشآت والمستحضرات الصيدلانية والعشبية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/9daec1bf-6bda-4a65-a111-ace90163af7e/1,نظام الأجهزة والمستلزمات الطبية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4a16fbc8-7f1d-4647-8acc-ad0900d849c2/1,نظام التبرع بالأعضاء البشرية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/cdb31382-3f97-4232-82e8-ae0b00dc2727/1,النظام الأساس لمستشفى الملك فيصل التخصصي ومركز الأبحاث (مؤسسة مستقلة ذات طبيعة خاصة وغير هادفة للربح)
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/33531bcc-0d4d-4193-9703-a9a700f2947a/1,نظام حماية وتشجيع الصناعات الوطنية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/407a32f0-2e60-4c3e-9994-a9a700f2952a/1,نظام صندوق التنمية الصناعية السعودي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/0f54d227-1450-4231-93cd-a9a700f29821/1,نظام المعادن الثمينة والأحجار الكريمة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/66c640db-fbb2-45fc-a797-a9a700f29c6a/1,قانون (نظام) التنظيم الصناعي الموحد لدول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb8ea19c-6437-403b-933b-a9a700f29fba/1,نظام مدينة الملك عبدالله للطاقة الذرية والمتجددة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/652bbeb0-fb94-4f08-b70c-a9a700f2a0c2/1,القانون (النظام) الموحد للتعدين لدول مجلس التعاون
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c1a67dbf-6959-437d-bb86-a9a700f2a126/1,النظام الموحد بشأن المواد المستنفدة لطبقة الأوزون لدول مجلس التعاون لدول الخليج العربية (المعدل)
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e4436403-31ee-439c-bac4-a9a700f2a17d/1,نظام توزيع الغاز الجاف وغاز البترول السائل للأغراض السكنية والتجارية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e102ee5b-3046-41c5-9515-a9ea000206eb/1,نظام التجارة بالمنتجات البترولية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7ea51f01-916d-4f4b-81b3-a9ed010a6dc5/1,نظام المواد الهيدروكربونية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c447d12a-6c10-40c2-a51e-a9f7000a97cb/1,نظام الرقابة على الاستخدامات النووية والاشعاعية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2a68bdd7-6395-417e-be02-a9f70181b49c/1,نظام المسؤولية المدنية عن الأضرار النووية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/9560f620-e77e-476c-b9ea-abdd00b87480/1,نظام الاستــثمار التعديني
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b3060214-c11a-4709-b191-aca700cbcc58/1,نظام الكهرباء
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c1777105-e927-4fa8-978d-af9900e23e18/1,نظام إمدادات الطاقة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/87c1482d-fa95-41ea-98b6-a9a700f2a529/1,نظام الضمان الصحي التعاوني
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8ff3cd90-e466-4bf9-a071-a9a700f2a70d/1,نظام التأمينات الاجتماعية 1421هـ
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/872950d8-7059-41fd-a6f1-a9a700f2a962/1,نظام رعاية المعوقين
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,نظام العمل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/0264f52c-70bd-40f2-94c1-a9a700f2b561/1,نظام الجمعيات التعاونية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/83f450eb-7985-461f-b053-a9a700f2ba08/1,نظام الحماية من الإيذاء
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c331efa7-58ec-48c9-b70e-a9a700f2ba82/1,نظام التأمين ضد التعطل عن العمل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/37e0768f-8e3c-493a-b951-a9a700f2bbb1/1,نظام الجمعيات والمؤسسات الأهلية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/cabff788-438d-4003-be74-a9a700f2bcde/1,نظام الهيئة العامة للأوقاف
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4ec27eee-f917-408c-85eb-a9f6011ea426/1,نظام الأحداث
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a122634e-98ea-4e40-b4dd-ab5700c51c7d/1,نظام العمل التطوعي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,نظام الضمان الاجتماعي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3c63e654-4046-468d-93fd-ae1a00de13be/1,نظام حقوق كبير السن ورعايته
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e52b691a-785c-42a7-8916-b07d00e4fd38/1,نظام حقوق الأشخاص ذوي الإعاقة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/eaee8a20-3a54-4aaf-b0d9-b1ad00998962/1,نظام التأمينات الاجتماعية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/738c42bb-a29f-4da7-bed4-b1d300a55f20/1,نظام جمع التبرعات
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/25fed59a-2790-4a77-ab11-a9a700f2c5fd/1,نظام جباية الزكاة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8f70dc63-dd9a-4734-9216-a9a700f2c78c/1,نظام مراقبة البنوك
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/5dc538d4-5bbd-4995-8f0c-a9a700f2c88c/1,نظام ديوان المراقبة العامة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d6bd59f3-b94c-4b6e-8ced-a9a700f2c955/1,نظام رسوم وأجور خدمات الموانئ
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b93d0275-775f-482a-9d52-a9a700f2ca15/1,نظام (قانون) الجمارك الموحد لدول مجلس التعاون لدول الخليج العربية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/23576008-1ce4-4685-ac3e-a9a700f2cb02/1,نظام ضريبة الدخل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/456ab486-9c16-4c7b-993c-a9a700f2cc4a/1,نظام تعريفة الطيران المدني
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/86f03d34-3650-4553-b6a0-a9a700f2cdae/1,نظام الإيداع في المخازن العامة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/90b81287-baab-4f66-a9c1-a9a700f2ce78/1,نظام البنك السعودي للتسليف والادخار ( بنك التنمية الاجتماعية )
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c2c05ee1-201a-48de-91e7-a9a700f2d14f/1,نظام المنافسات والمشتريات الحكومية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/63dc01a6-fc5c-4600-9171-a9a700f2d222/1,نظام المعلومات الائتمانية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/1603064a-ab7e-48eb-9564-a9a700f2d2e0/1,نظام النقد العربى السعودى
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/59d8016f-daa9-463b-8a5d-a9a700f2d3eb/1,نظام رسوم تسجيل السفن والوحدات العائمة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8b100aee-54a5-48c1-9866-a9a700f2d539/1,نظام إيرادات الدولة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/88254f6b-0311-4ed2-be96-a9a700f2d6f2/1,نظام التمويل العقاري
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/9b61c9c0-71e2-4096-a3da-a9a700f2d79a/1,نظام الايجار التمويلي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f53c97f5-d253-4828-89d4-a9a700f2d829/1,نظام مراقبة شركات التمويل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/bf568515-eef9-4356-9d52-a9a700f2d8c3/1,نظام الرهن العقاري المسجل
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fd30f9c7-8606-4367-bb22-a9a700f2d952/1,نظام وظائف مباشرة الأموال العامة
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a292ec7e-85fb-4ceb-9ad0-ac9200ced829/1,نظام البنك المركزي السعودي
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a8ebff8e-412c-4f67-ac5f-b1ca008d18d9/1,نظام هيئة الرقابة ومكافحة الفساد
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/cddb94e2-167b-4158-af5f-a9a700f2de58/1,نظام نقابة السيارات
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/748dc7f1-acae-43a2-b536-a9a700f2dfa3/1,نظام حماية خطوط السكك الحديدية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/21bbfc47-571d-4916-82b6-a9a700f2e06c/1,نظام المؤسسة العامة للخطوط الجوية العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b680a5b2-1ed3-4014-9f49-a9a700f2e298/1,نظام الموانئ والمرافئ والمنائر البحرية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/db0851bf-16ee-41d5-b87f-a9a700f2e35d/1,نظام المؤسسة العامة للموانئ السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/35c24150-3c9e-4031-8f52-a9a700f2e443/1,نظام النقل العام على الطرق بالمملكة العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/87aa6473-8e77-4dc5-b45d-a9a700f2e50f/1,نظام البريد 1406هـ
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/33ef05e2-f53e-4340-b5cb-a9a700f2ead1/1,نظام الطيران المدني
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/25df73d6-0f49-4dc5-b010-a9a700f2ec1d/1,نظام مكافحة جرائم المعلوماتية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/6f509360-2c39-4358-ae2a-a9a700f2ed16/1,نظام التعاملات الإلكترونية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4eb4bd77-cb8e-461d-b5bd-a9a700f2ee03/1,نظام المؤسسة العامة لخطوط حديد حكومة المملكة العربية السعودية
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/43344715-1e0d-4e7f-9895-aa3d00f670e6/1,النظام البحري التجاري
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8ca91427-5be7-4807-80ae-adc700a97f0d/1,نظام البريد
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae610645-e094-48ef-814e-aeb4009d244f/1,نظام الاتصالات وتقنية المعلومات
https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/302fe435-6f39-4170-b12b-b13700bf55bd/1,نظام الخطوط الحديدية
